subject_id,nama,date,time,epoch_ms,ts_millis,ax1,ay1,az1,gx1,gy1,gz1,ax2,ay2,az2,gx2,gy2,gz2,label
SUBJ_016,yunda,2026-06-01,16:26:13.512000,2214712968,457512,0.91895,0.17651,0.56982,-0.008,2.489,0.061,1.01904,-0.13647,0.04346,-1.656,0.267,0.954,ergonomis
SUBJ_016,yunda,2026-06-01,16:26:13.877000,2214713333,457877,0.91699,0.17188,0.57056,0.023,2.679,-0.351,1.01221,-0.13623,0.05054,-1.427,0.473,0.565,ergonomis
SUBJ_016,yunda,2026-06-01,16:26:13.912000,2214713368,456912,0.91528,0.18018,0.57324,0.962,0.412,0.366,1.01782,-0.13232,0.03979,0.893,1.519,0.687,ergonomis
SUBJ_016,yunda,2026-06-01,16:26:14.077000,2214713533,458077,0.91504,0.17212,0.58179,0.87,2.511,-0.298,1.00732,-0.12915,0.04053,-1.679,0.275,0.466,ergonomis
SUBJ_016,yunda,2026-06-01,16:26:14.277000,2214713733,458277,0.91797,0.16919,0.58252,0.099,2.84,-0.275,1.02393,-0.13135,0.05005,-0.924,0.74,0.435,ergonomis
SUBJ_016,yunda,2026-06-01,16:26:14.477000,2214713933,458477,0.91602,0.1731,0.5813,1.321,-0.076,-0.557,1.01978,-0.13379,0.05029,-0.443,0.74,1.382,ergonomis
SUBJ_016,yunda,2026-06-01,16:26:14.677000,2214714133,458677,0.91504,0.16919,0.58203,0.809,1.092,-0.733,1.0083,-0.14038,0.05933,-1.557,0.595,0.382,ergonomis
SUBJ_016,yunda,2026-06-01,16:26:14.877000,2214714333,458877,0.92725,0.17188,0.57129,0.679,1.916,-1.137,1.02197,-0.13208,0.05151,-2.13,0.061,-0.137,ergonomis
SUBJ_016,yunda,2026-06-01,16:26:15.077000,2214714533,459077,0.91895,0.17676,0.56836,-0.275,3.573,-0.618,1.01904,-0.13013,0.04077,-1.405,0.092,-0.137,ergonomis
SUBJ_016,yunda,2026-06-01,16:26:15.277000,2214714733,459277,0.91675,0.17725,0.57202,-1.092,1.763,-0.229,1.0188,-0.13867,0.04419,-2.015,-0.023,0.725,ergonomis
SUBJ_016,yunda,2026-06-01,16:26:15.477000,2214714933,459477,0.91895,0.16992,0.5835,-0.618,2.214,-0.405,1.02173,-0.1333,0.03442,-2.046,0.023,1.565,ergonomis
SUBJ_016,yunda,2026-06-01,16:26:15.677000,2214715133,459677,0.91431,0.16528,0.58252,-1.244,1.664,-0.229,1.01563,-0.14575,0.04248,-1.656,0.634,1.45,ergonomis
SUBJ_016,yunda,2026-06-01,16:26:15.877000,2214715333,459877,0.91553,0.15625,0.59326,-0.038,0.664,0.443,1.01782,-0.14453,0.03955,-1.901,0.588,0.679,ergonomis
